URL,Name,Cost,Thương hiệu,Bảo hành,Màu sắc,Series laptop,Part-number,Thế hệ CPU,CPU,Chip đồ họa,RAM,Màn hình,Lưu trữ,Số cổng lưu trữ tối đa,Kiểu khe M.2 hỗ trợ,Cổng xuất hình,Cổng kết nối,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Bảo mật,Đèn LED trên máy,Phụ kiện đi kèm,Tính năng,Mic,Ổ đĩa quang,Mô tả bảo hành
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-s533jq-bq016t-i5-1035g1-trang-s200801020.html,Laptop ASUS S533JQ-BQ016T BQ016T ( 15.6" Full HD/Intel Core i5-1035G1/8GB/512GB SSD/NVIDIA GeForce MX350/Windows 10 Home SL 64-bit/1.7kg),20.790.000đ,ASUS,24,Trắng,VivoBook,BQ016T,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G1 ( 1.0 GHz - 3.6 GHz / 6MB / 4 nhân, 8 luồng )",NVIDIA GeForce MX350  2GB  GDDR5 / Intel UHD Graphics,8GB Onboard  DDR4  2666MHz  Không nâng cấp được ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , có phím số , LED",Windows 10 Home SL 64-bit,35.98 x 23.38 x 1.61 cm,"3 cell  50 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-thin-gf63-9scsr-829vn-i5-9300h-den-s200900247.html,Laptop MSI Thin GF63 9SCSR-846VN màu Đen,22.990.000đ,MSI,12,Đen,GF Series,829VN,"Core i5 , Intel Core thế hệ thứ 9","Intel Core i5-9300H ( 2.4 GHz - 4.1 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1650Ti  4GB  GDDR6 / Intel UHD Graphics 630,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 3 x USB 3.2 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home SL 64-bit,35.9 x 25.4 x 2.17,"3 cell  51 Wh , Pin liền",1.9 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-7-a715-41g-r150-a715-41g-r150-amd-ryzen-7-3750h-den-s201000019.html,Laptop ACER Aspire 7 A715-41G-R150 A715-41G-R150 ( 15.6" Full HD/AMD Ryzen 7 3750H/8GB/512GB SSD/NVIDIA GeForce GTX 1650Ti/Windows 10 Home 64-bit/2.1kg),20.990.000đ,ACER,12,Đen,Aspire 7,A715-41G-R150,"Ryzen 7 , AMD Ryzen thế hệ thứ 3","AMD Ryzen 7 3750H ( 2.3 GHz - 4.0 GHz / 4MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1650Ti  4GB  GDDR6 / AMD Radeon Vega 10 Graphics,1 x 8GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.2 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ax (Wifi 6) , Bluetooth 4.1","thường , có phím số , LED",Windows 10 Home 64-bit,36.34 x 25.45 x 2.325 cm,"48 Wh , Pin liền",2.1 kg,,không đèn,Cáp + Sạc,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-5570-m5i5413w-bac-s1810991.html,Laptop Dell Inspiron 5570-M5I5413W (15.6" FHD/i5-8250U/8GB/Radeon 530/Win10/2.2 kg),22.490.000đ,Dell,12,Bạc,Inspiron,M5I5413W,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",AMD Radeon 530  4GB  GDDR5 / Intel UHD Graphics 620,1 x 8GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 SATA /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , LED",Windows 10 Home SL 64-bit,38 x 25.8 x 2.27 cm,"3 cell  42 Wh , Pin liền",2.2 kg,,không đèn,,,,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-tuf-gaming-fx505gd-bq012t-i5-8300h-s19010008.html,Laptop ASUS TUF Gaming FX505GD-BQ012T (15.6" FHD/i5-8300H/8GB/1TB HDD/GTX 1050/Win10/2.2 kg),21.490.000đ,ASUS,24,Xám,TUF Gaming,BQ012T,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8300H ( 2.3 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1050  4GB  GDDR5 / Intel UHD Graphics 630,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,", 2 x USB 3.0 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , RGB",Windows 10 Home SL 64-bit,36.04 x 26.2 x 2.68 cm,"3 cell  48 Wh , Pin liền",2.2 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-yoga-s740-14iil-81rs0036vn-i5-1035g4-xam-s191100012.html,Laptop Lenovo Yoga S740-14IIL-81RS0036VN (14" FHD/i5-1035G4/8GB/512GB SSD/Iris Plus/Win10/1.5 kg),23.690.000đ,Lenovo,12,Xám,Yoga,81RS0036VN,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G4 ( 1.1 GHz - 3.7 GHz / 6MB / 4 nhân, 8 luồng )",Intel Iris Plus Graphics,8GB Onboard  LPDDR4  3733MHz  Không nâng cấp được ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,,"1 x USB Type-C / DisplayPort / Thunderbolt 3 , 2 x USB 3.1","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home SL 64-bit,32.2 x 21.2 x 1.5 cm,"4 cell  62 Wh , Pin liền",1.5 kg,Khuôn mặt,LED,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-zenbook-ux334faca4060t-i510210u-bac-s191100982.html,Laptop ASUS ZenBook 13 UX334FAC-A4060T (13" FHD/i5-10210U/8GB/512GB SSD/Intel UHD/Win10/1.3kg),24.490.000đ,ASUS,24,Bạc,ZenBook,A4060T,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-10210U ( 1.6 GHz - 4.2 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,8GB Onboard  Không nâng cấp được ),"13.3"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 1 x USB 2.0 , 1 x micro SD card slot , LAN 1 Gb/s","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , không phím số , LED",Windows 10,30.2 x 18.9 x 1.83 cm,"3 cell  50 Wh , Pin liền",1.3 kg,Khuôn mặt,không đèn,"Túi đựng, Cáp USB 3.0 to RJ45",Màn hình phụ (ScreenPad) tích hợp trên TouchPad,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-l34015irh81lk019lvn-i79750hf-den-s200500879.html,Laptop Lenovo Ideapad L340-15IRH-81LK019LVN (15.6" FHD/i7-9750HF/8GB/512GB SSD/GeForce GTX 1050/Win10/2.2kg),20.990.000đ,Lenovo,12,Đen,,81LK019LVN,"Core i7 , Intel Core thế hệ thứ 9","Intel Core i7-9750HF ( 2.6 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )",NVIDIA GeForce GTX 1050  3GB  GDDR5,1 x 8GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , LED",Windows 10 Home 64-bit,36.3 x 25.46 x 2.39 cm,"3 cell  45 Wh , Pin liền",2.2 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-ideapad-gaming-3-15imh05-81y4006tvn-i5-10300h-xanh-s200900012.html,Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y4006TVN ( 15.6" Full HD/Intel Core i5-10300H/8GB/512GB SSD/NVIDIA GeForce GTX 1650/Windows 10 Home 64-bit/2.2kg),20.990.000đ,Lenovo,24,Xanh,Ideapad,81Y4006TVN,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-10300H ( 2.5 GHz - 4.5 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1650  4GB  GDDR6 / Intel UHD Graphics,1 x 8GB  DDR4  2933MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , LAN 1 Gb/s","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , có phím số , LED",Windows 10 Home 64-bit,35.9 x 24.96 x 2.49 cm,"3 cell  45 Wh , Pin liền",2.2 kg,,không đèn,Adapter,,,,BH24T
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-5570-n5570f-i7-8550u-s18120316.html,Laptop Dell Inspiron 5570-N5570F (15.6" FHD/i7-8550U/8GB/256GB SSD/Radeon 530/Ubuntu/2.1 kg),22.990.000đ,Dell,12,Bạc,Inspiron,N5570F,"Core i7 , Intel Core thế hệ thứ 8","Intel Core i7-8550U ( 1.8 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )",AMD Radeon 530  4GB  GDDR5 / Intel UHD Graphics 620,1 x 8GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , LED",Ubuntu,22.70 x 380 x 258 mm,"3 cell  42 Wh , Pin liền",2.1 kg,,không đèn,,,,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-gf63-8rc-243vn-i5-8300h-den-s1809174.html,Laptop MSI GF63 8RC-243VN (15.6" FHD/i5-8300H/8GB/1TB HDD/GTX 1050/Win10/1.9 kg),22.990.000đ,MSI,24,Đen,GF Series,243VN,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8300H ( 2.3 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1050  4GB  GDDR5 / Intel UHD Graphics 630,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",128GB SSD M.2 SATA / 1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 3 x USB 3.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home SL 64-bit,35.9 x 25.4 x 2.17 cm,"3 cell  51 Wh , Pin liền",1.9 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-probook-430-g6-6fg88pa-i7-8565u-bac-s19030066.html,Laptop HP ProBook 430 G6 (6FG88PA) (13.3" FHD/i7-8565U/8GB/256GB SSD/UHD 620/Free DOS/1.4 kg),22.990.000đ,HP,12,Bạc,ProBook,6FG88PA,"Core i7 , Intel Core thế hệ thứ 8","Intel Core i7-8565U ( 1.8 GHz - 4.6 GHz / 8MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"13.3"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Free DOS,30.86 x 23.09 x 1.80,"3 cell  45 Wh , Pin liền",1.4 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-modern-14-b10mw-214vn-i7-10510u-den-s200801165.html,Laptop MSI Modern 14 B10MW 214VN ( 14" Full HD/Intel Core i7-10510U/8GB/512GB SSD/Windows 10 Home 64-bit/1.2kg),21.490.000đ,MSI,12,Đen,Modern Series,214VN,"Core i7 , Intel Core thế hệ thứ 10","Intel Core i7-10510U ( 1.8 GHz - 4.9 GHz / 8MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 8GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 32GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home 64-bit,32.2 x 22.2 x 1.59 cm,"3 cell  52 Wh , Pin liền",1.2 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-g3-15-3590-3590-70223130-i5-10300h-den-s200900998.html,Laptop Dell G3 15 3500 70223130 ( 15.6" Full HD/Intel Core i5-10300H/8GB/256GB SSD/1TB HDD/NVIDIA GeForce GTX 1650/Windows 10 Home 64-bit/2.3kg),22.490.000đ,Dell,12,Đen,G3 Series,70223130,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-10300H ( 2.5 GHz - 4.5 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1650  4GB  GDDR6 / Intel UHD Graphics,2 x 4GB  DDR4  2933MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",256GB SSD M.2 NVMe / 1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth","thường , có phím số , LED",Windows 10 Home 64-bit,21.6 x 36.55 x 25.4 cm,"3 cell  51 Wh , Pin liền",2.3 kg,Vân tay,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-zenbook-ux325ea-eg081t-i5-1135g7-tim-s201200080.html,Laptop ASUS Zenbook UX325EA EG081T ( 13.3" Full HD/Intel Core i5-1135G7/8GB/256GB SSD/Windows 10 Home 64-bit/1.1kg),21.990.000đ,ASUS,24,Tím,ZenBook,EG081T,"Core i5 , Intel Core thế hệ thứ 11","Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )",Intel Iris Xe Graphics,1 x 8GB  LPDDR4X  4266MHz  Không nâng cấp được ),"13.3"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,", 1 x USB 3.2 , 2 x Thunderbolt 4 , 1 x micro SD card slot","WiFi 802.11ax (Wifi 6) , Bluetooth","thường , không phím số , LED",Windows 10 Home 64-bit,30.42 x 20.3 x 1.39 cm,"4 cell  67 Wh , Pin liền",1.1 kg,Khuôn mặt,không đèn,"Dây nguồn, túi",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-zenbook-ux325ea-eg079t-i5-1135g7-xam-s201200479.html,Laptop ASUS Zenbook UX325EA- EG079T ( 13.3" Full HD/Intel Core i5-1135G7/8GB/256GB SSD/Windows 10 Home SL 64-bit/1.1kg),21.990.000đ,ASUS,24,Xám,ZenBook,EG079T,"Core i5 , Intel Core thế hệ thứ 11","Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )",Intel Iris Xe Graphics,8GB Onboard  LPDDR4X  4266MHz  Không nâng cấp được ),"13.3"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,", 1 x USB 3.1 , 2 x Thunderbolt , 1 x micro SD card slot","WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","thường , không phím số , LED",Windows 10 Home SL 64-bit,30.42 x 20.3 x 1.39 cm,"4 cell  67 Wh , Pin liền",1.1 kg,Khuôn mặt,không đèn,,Numberpad tích hợp touchpad,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-swift-3-sf315-52g-87n4-nx-gzcsv-005-i7-8550u-vang-s19050012.html,Acer Swift 3 SF315-52G-87N4 (NX.GZCSV.005) (15.6" FHD/i7-8550U/8GB/128GB SSD/MX150/Win10/1.7 kg),23.590.000đ,ACER,12,Vàng,Swift 3,NX.GZCSV.005,"Core i7 , Intel Core thế hệ thứ 8","Intel Core i7-8550U ( 1.8 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce MX150  2GB  GDDR5 / Intel UHD Graphics 620,2 x 4GB  DDR4  2133MHz ( 2 Khe cắm,"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",128GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , LED",Windows 10 Home SL 64-bit,35.9 x 24.3 x 1.69 cm,"4 cell  45 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-15cs3063tx-8rk42pa-i71065g7-vang-s191101255.html,Laptop HP Pavilion 15-cs3063TX (8RK42PA) (15" FHD/i7-1065G7/8GB/512GB SSD/MX250/Win10),21.890.000đ,HP,12,Vàng,Pavilion,8RK42PA,"Core i7 , Intel Core thế hệ thứ 10","Intel Core i7-1065G7 ( 1.3 GHz - 3.9 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce MX250  2GB  GDDR5 / Intel Iris Plus Graphics,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , Có , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.16 x 24.56 x 1.79 cm,"3 cell  41 Wh , Pin liền",1.8 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-ps42-8m-288vn-i5-8250u-bac-s1809553.html,Laptop MSI Prestige PS42 Modern 8M-288VN (14" FHD/i5-8250U/8GB/UHD 620/Win10/1.2 kg),21.960.000đ,MSI,24,Bạc,Prestige Series,288VN,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Shared memory  Intel UHD Graphics 620,1 x 8GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"2 x USB Type C , 2 x USB 3.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , LED",Windows 10 Home SL 64-bit,32.2 x 22.2 x 1.59 cm,"4 cell  50 Wh , Pin liền",1.2 kg,Vân tay,không đèn,USB 3.0 to LAN 1 GB,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-probook-430-g6-5yn03pa-i7-8565u-bac-s19040974.html,Laptop HP ProBook 430 G6 (5YN03PA) (13.3" FHD/i7-8565U/4GB/256GB SSD/UHD 620/Free DOS/1.4 kg),21.990.000đ,HP,12,Bạc,ProBook,5YN03PA,"Core i7 , Intel Core thế hệ thứ 8","Intel Core i7-8565U ( 1.8 GHz - 4.6 GHz / 8MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"13.3"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Free DOS,30.86 x 23.09 x 1.8 cm,"3 cell  45 Wh , Pin liền",1.4 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-ps42-8m--478vn-i58250u-bac-s19050509.html,Laptop MSI PS42 Modern 8M-478VN (14" FHD/i5-8250U/8GB/256GB SSD/UHD 620/Win10/1.2 kg),21.990.000đ,MSI,24,Bạc,PS Series,478VN,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 8GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"2 x USB 3.1 Gen 1 Type C , 2 x USB 3.1 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home 64-bit,32.2 x 22.2 x 1.59 cm,"4 cell  50 Wh , Pin liền",1.2 kg,Vân tay,LED,"Adapter, dây nguồn",,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-zenbook-ux434faa6116t-i510210u-bac-s200201374.html,Laptop ASUS ZenBook 14 UX434FAC-A6116T (14" FHD/i5-10210U/8GB/512GB SSD/Intel UHD/Win10/1.3kg),24.490.000đ,ASUS,24,Bạc,ZenBook,A6116T,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-10210U ( 1.6 GHz - 4.2 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,8GB Onboard  LPDDR3  2133MHz  Không nâng cấp được ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 1 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , không phím số , LED",Windows 10,31.9 x 19.9 x 1.69 cm,"3 cell  50 Wh , Pin liền",1.3 kg,Khuôn mặt,không đèn,"Sleeve, USB3.0 to RJ45 Cable",Màn hình phụ tích hợp trong Touchpad (ScreenPad),,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-modern-14-a10rb888vn-i710510u-xanh-xam-s200301388.html,Laptop MSI Modern 14 A10RB-888VN (14" FHD/i7-10510U/8GB/512GB SSD/GeForce MX250/Win10/1.2kg),23.990.000đ,MSI,12,Xám,Modern Series,888VN,"Core i7 , Intel Core thế hệ thứ 10","Intel Core i7-10510U ( 1.8 GHz - 4.9 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce MX250  2GB  GDDR5 / Intel UHD Graphics,1 x 8GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"2 x USB Type C , 2 x USB 3.2 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home SL 64-bit,32.2 x 22.2 x 1.59 cm,"4 cell  50 Wh , Pin liền",1.2 kg,,không đèn,"Adapter, dây nguồn",,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-gf63-9scsr-076vn-i5-9300h-den-s200301389.html,Laptop MSI GF63 Thin 9SCSR-076VN (15.6" FHD 120Hz/i5 9300H/8GB/512GB SSD/GeForce GTX 1650Ti/Win10/2.2kg),21.990.000đ,MSI,12,Đen,GF Series,9SCSR-076VN,"Core i5 , Intel Core thế hệ thứ 9","Intel Core i5 9300H ( 2.4 GHz - 4.1 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1650Ti  4GB  GDDR6 / Intel UHD Graphics 630,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  120Hz , không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 3 x USB 3.1 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , LED",Windows 10 Home SL 64-bit,35.9 x 25.4 x 2.17 cm,"3 cell  51 Wh , Pin liền",2.2 kg,,không đèn,"Adapter, dây nguồn",,Có,,
